GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q15853	USF2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q15853	USF2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q15853	USF2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15853-1	USF2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15911	ZFHX3	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q15911	ZFHX3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15911	ZFHX3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15911	ZFHX3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15911	ZFHX3	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q15911	ZFHX3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q15911	ZFHX3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15915	ZIC1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15915	ZIC1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q15915	ZIC1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q15915	ZIC1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q15915	ZIC1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q15916	ZBTB6	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q15928	ZNF141	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15935	ZNF77	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15935	ZNF77	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q15937	ZNF79	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15937	ZNF79	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q15940	ZNF726P1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15973	ZNF124	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q15973	ZNF124	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q16236	NFE2L2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16236	NFE2L2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16236	NFE2L2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16236	NFE2L2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16236	NFE2L2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16236	NFE2L2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16236	NFE2L2	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16236	NFE2L2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16254	E2F4	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16254	E2F4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16254	E2F4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16254	E2F4	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16254	E2F4	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16254	E2F4	GO:0001216	DNA-binding transcription activator activity	F
UniProtKB	Q16254	E2F4	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16520	BATF	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16520	BATF	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16520	BATF	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16520	BATF	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16520	BATF	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16520	BATF	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16520	BATF	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16534	HLF	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16534	HLF	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16534	HLF	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16534	HLF	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16534	HLF	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16559	TAL2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16559	TAL2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16559	TAL2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16587	ZNF74	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16600	ZNF239	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q16600	ZNF239	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q16600	ZNF239	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16621	NFE2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16621	NFE2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16621	NFE2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16621	NFE2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16649	NFIL3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16649	NFIL3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16649	NFIL3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16649	NFIL3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16649	NFIL3	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q16649	NFIL3	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q16650	TBR1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16650	TBR1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16650	TBR1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16650	TBR1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16656	NRF1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16656	NRF1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16656	NRF1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16656	NRF1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16656	NRF1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16665	HIF1A	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16665	HIF1A	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16665	HIF1A	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16665	HIF1A	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16665	HIF1A	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16665	HIF1A	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q16665	HIF1A	GO:0001216	DNA-binding transcription activator activity	F
UniProtKB	Q16665	HIF1A	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16665	HIF1A	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16670	ZSCAN26	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16670	ZSCAN26	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16676	FOXD1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16676	FOXD1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q16676	FOXD1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16676	FOXD1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q16676	FOXD1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q2KHR2	RFX7	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2KHR2	RFX7	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2KHR2	RFX7	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q2M1K9	ZNF423	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2M1V0	ISX	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2M1V0	ISX	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2M1V0	ISX	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2M218	ZNF630	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2M3W8	ZNF181	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2M3X9	ZNF674	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2M3X9	ZNF674	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q2VWA4	SKOR2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q2VY69	ZNF284	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q32M78	ZNF699	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q32MQ0	ZNF750	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q32MQ0	ZNF750	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q32MQ0	ZNF750	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q32MZ4	LRRFIP1	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q32MZ4	LRRFIP1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q33E94	RFX4	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q33E94	RFX4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q33E94	RFX4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q33E94	RFX4	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q3B8N5	PROX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3B8N5	PROX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3C1V8	BSX	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3C1V8	BSX	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3C1V8	BSX	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3KNS6	ZNF829	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3KNW1	SNAI3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3KNW1	SNAI3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3KNW1	SNAI3	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q3KNW1	SNAI3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q3KP31	ZNF791	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3KQV3	ZNF792	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3MIS6	ZNF528	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3MJ62	ZSCAN23	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3SXZ3	ZNF718	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3SY52	ZIK1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3SY56	SP6	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3SY56	SP6	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3SYB3	FOXD4L6	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3SYB3	FOXD4L6	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3SYB3	FOXD4L6	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q3ZCT1	ZNF260	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q3ZCX4	ZNF568	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q494X3	ZNF404	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q494X3	ZNF404	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q499Z4	ZNF672	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q49A33	ZNF876P	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q49AA0	ZFP69	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q49AA0	ZFP69	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q4G112	HSF5	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q4G112	HSF5	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q4V348	ZNF658B	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q52M93	ZNF585B	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q53GI3	ZNF394	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5CZA5	ZNF805	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5EBL2	ZNF628	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5EBL2	ZNF628	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q5EBM4	ZNF542P	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5FWF6	ZNF789	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5H9I0	TFDP3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5HYK9	ZNF667	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q5HYR2	DMRTC1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5JNZ3	ZNF311	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5JT82	KLF17	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5JT82	KLF17	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5JT82	KLF17	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q5JUK2	SOHLH1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5JUK2	SOHLH1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q5JVG2	ZNF484	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q5JVG8	ZNF506	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
